date,ATVI,ADBE,AKAM,ALXN,GOOGL,AMZN,AAL,AMGN,ADI,AAPL,AMAT,ADSK,ADP,BIDU,BIIB,BMRN,CA,CELG,CERN,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,COST,CSX,XRAY,DISCA,DISH,DLTR,EBAY,EA,EXPE,ESRX,FAST,FISV,GILD,HAS,HSIC,HOLX,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LRCX,LBTYA,MAR,MAT,MXIM,MCHP,MU,MDLZ,MSFT,MNST,MYL,NFLX,NVDA,ORLY,PCAR,PAYX,QCOM,REGN,ROST,STX,SIRI,SWKS,SBUX,SYMC,TSLA,TXN,TSCO,TMUS,FOX,ULTA,VRSK,VRTX,VIAB,VOD,WBA,WDC,WYNN,XLNX
2009-01-26,8.5031,19.93,13.65,17.975,162.4364,49.63,7.414,46.5873,15.1649,11.3885,8.0896,16.43,25.659,11.557,48.51,19.18,13.6103,25.17,8.865,21.04,19.8362,13.1622,14.8752,9.5982,6.3239,36.7486,7.7389,25.8995,7.4645,9.2979,14.19,5.0646,16.32,7.132,26.94,12.8472,7.9875,22.3684,19.7434,18.74,11.54,15.625,27.57,3.06,9.863,21.5271,33.0166,18.1943,11.8094,20.5848,7.4363,14.4055,10.4004,9.52,12.5,3.4,14.8804,13.8729,5.6433,11.33,4.3071,7.381,30.09,19.236,17.7303,28.9559,16.12,6.8931,2.3628,0.1038,4.2305,3.9569,9.8963,,11.849,8.0144,17.8352,6.1274,6.4373,,31.43,12.5585,9.0785,22.0403,11.1943,23.0435,12.8424
2009-01-27,8.5577,20.11,13.9,17.57,166.2532,48.44,6.4608,45.4571,15.8195,11.5269,8.2953,16.91,25.325,11.53,49.27,19.38,13.6103,25.625,8.905,22.84,19.9973,13.5094,14.7804,9.4203,6.2692,37.1754,8.0851,26.2212,7.6182,9.7473,14.2767,5.1585,16.49,7.3904,27.44,13.6275,7.955,22.2945,19.8348,18.845,11.99,15.76,27.52,3.11,10.1799,21.5085,33.8333,19.1926,12.1486,21.1897,7.2725,14.5141,10.4073,9.7265,13.0205,3.49,15.0351,13.8965,5.765,11.51,4.9743,7.8163,30.05,19.2589,17.6533,28.2039,17.05,6.7471,2.501,0.1075,4.1925,4.0229,10.1279,,12.2822,7.8469,18.0767,5.9989,6.5164,,31.64,12.5003,9.1798,22.2048,11.6859,22.0844,13.4576
2009-01-28,8.5668,20.89,14.01,17.915,174.8748,50.36,7.0289,46.8784,16.3972,11.9678,8.5422,17.25,25.5363,12.716,49.81,19.82,13.9856,26.1,8.86,22.82,20.6249,13.6305,15.2794,10.0282,6.7062,37.1056,8.453,27.0444,7.6643,10.8013,14.57,5.4273,16.88,8.0106,28.42,14.0965,8.34,23.3623,20.261,19.59,12.19,16.06,28.45,3.14,10.3274,22.1297,34.9866,20.3978,12.5618,22.579,7.7544,15.1822,10.6495,9.6553,13.6124,3.76,15.2517,14.1955,5.86,11.65,5.1657,8.1404,31.05,20.2424,17.9194,29.1459,17.57,6.7559,2.7289,0.1134,4.5443,4.2427,10.5913,,12.571,8.0901,18.8953,6.6092,6.8131,,32.54,13.2987,9.3534,22.9367,12.4189,23.3175,13.8126
2009-01-29,8.1848,20.05,13.48,18.185,172.1915,50.0,6.2297,46.9384,15.7425,11.8153,7.9003,16.93,25.0046,12.864,49.28,19.5,13.7042,26.065,8.6225,22.49,20.0736,12.8634,13.9593,9.6625,6.4415,36.0501,8.0987,26.1455,7.3774,10.6787,14.4233,5.2267,16.19,7.778,27.68,13.6984,8.1375,23.4085,19.4085,19.125,11.79,15.67,27.97,2.95,9.8556,21.8794,34.0033,20.2449,11.7354,19.9421,7.3881,14.0965,10.2274,9.164,13.1132,3.57,15.1022,13.8414,5.83,11.43,5.2686,7.6681,30.55,18.9996,17.6146,27.8081,17.15,6.562,2.7911,0.1102,4.3446,4.2427,11.1921,,12.0782,7.9364,18.4927,6.1193,6.3582,,33.72,12.7581,9.0206,22.9367,13.5832,21.4124,13.6312
2009-01-30,7.9666,19.31,13.48,18.435,169.7891,58.82,5.4594,46.9641,15.3882,11.4507,7.711,16.56,24.766,12.877,48.65,19.26,14.0638,26.475,8.43,22.67,19.2934,12.0882,13.2898,9.2572,6.1558,34.948,7.8942,25.4642,7.4286,10.4908,14.2367,5.1286,15.44,7.6919,26.88,13.4699,7.9375,23.4686,18.518,18.715,11.79,16.4,27.36,2.93,9.5091,20.9986,34.41,20.029,12.3583,19.101,7.0219,13.6205,9.8192,9.4203,13.5268,3.72,14.4678,13.4558,5.5833,11.33,5.1629,7.3625,29.07,20.1204,17.2177,27.349,17.48,6.4095,2.6184,0.1164,4.1069,4.1504,11.098,,12.0782,7.7345,18.2378,5.8142,5.7649,,33.05,12.2674,8.9675,22.542,12.6604,19.6248,13.292
2009-02-02,8.1485,19.58,14.35,18.43,170.8123,61.15,5.5076,47.4007,15.6501,11.626,7.7439,16.53,24.9773,12.552,50.11,19.7,14.0794,26.735,8.625,22.76,19.2256,12.3627,13.6751,9.2424,6.1768,35.1576,7.8588,25.89,7.4542,10.597,14.2667,5.2182,14.86,7.6747,28.125,13.529,7.955,23.9771,16.8297,18.935,11.97,16.285,27.41,2.99,10.0473,21.3695,34.3033,19.7592,12.1856,18.6001,7.0652,13.0109,8.2345,9.2138,13.648,3.6,14.5657,14.0302,5.6117,11.41,5.2786,7.7607,29.1,20.3263,17.3382,27.9348,18.15,6.3681,2.7428,0.1269,4.1735,4.1504,10.6347,,12.676,7.8675,18.6672,5.9105,6.0813,,32.75,12.151,8.9145,22.2212,13.3848,19.3964,13.3235
2009-02-03,8.3394,19.7,14.2,18.65,170.7521,63.59,5.5557,48.5138,16.0352,11.8128,7.8838,17.19,26.6134,12.517,52.46,19.26,14.2983,26.58,8.905,23.15,19.4594,12.6131,13.934,9.6625,6.1684,35.794,8.2104,26.0319,7.5004,10.3519,14.6467,5.4785,15.5,7.8814,28.985,13.9822,8.235,24.407,17.2978,19.115,12.8,16.295,27.99,3.31,10.121,21.8794,37.51,21.0273,11.9636,18.7607,7.0893,13.5537,8.622,9.5698,13.8263,3.76,14.8236,14.5574,5.7667,11.55,5.2486,7.8533,29.95,21.0201,18.0753,27.0878,18.94,6.4247,2.646,0.1358,4.5728,4.3219,11.0111,,12.9426,8.0121,19.1235,6.0471,6.0319,,33.2,13.3486,9.6043,22.8216,13.1779,18.8027,13.6258
2009-02-04,8.6486,19.88,14.17,18.91,172.031,61.06,5.2669,48.608,16.2046,11.8852,8.0896,17.41,25.8771,12.9,52.75,19.26,14.1419,26.755,8.5375,22.54,19.2949,12.7907,14.0225,9.5192,5.9499,33.357,8.2704,25.9752,7.0444,10.4908,13.9167,5.3761,17.27,7.9848,28.315,13.4896,8.505,24.0187,17.3362,18.92,13.02,16.405,33.91,3.42,10.3347,21.8515,36.0033,20.9374,11.8834,18.9687,6.9303,13.0109,8.3937,9.4203,13.8334,3.9,13.4671,14.6597,5.76,11.64,5.2643,8.0756,29.29,21.0048,17.9478,26.7791,18.79,6.1546,2.9777,0.1382,4.6678,4.2955,11.0329,,13.29,7.8744,19.5261,5.8222,5.8539,,33.39,12.8995,9.3824,22.2048,14.5319,17.113,13.6735
2009-02-05,8.8487,20.91,16.73,19.59,177.4076,63.18,5.0261,48.8991,16.9286,12.2549,8.4187,17.81,26.4225,12.529,53.28,19.5,14.2983,27.54,8.5425,22.12,19.953,13.2025,14.332,9.7169,5.8112,34.0167,8.434,25.4358,6.9317,11.0791,11.6767,5.6363,18.7,8.2087,29.03,13.6551,8.7925,24.1435,17.8964,19.0,13.82,16.62,34.58,3.44,10.6102,22.1575,36.8933,21.9537,12.2164,19.7626,6.7857,13.3032,8.7743,9.7265,14.2755,4.07,13.4104,14.9824,5.845,11.63,5.3529,8.6683,29.6,22.0646,18.4369,27.7369,19.12,6.6731,3.0542,0.16,4.7724,4.4538,11.3514,,13.6051,8.1429,20.1031,5.9828,6.1011,,33.96,13.1324,9.638,22.6736,14.644,18.3982,14.5565
2009-02-06,9.0579,21.7,17.41,19.215,186.2148,66.55,5.2669,49.6869,17.2367,12.6691,8.5998,18.54,26.9747,12.461,52.48,19.69,14.5094,27.675,8.97,23.03,20.6458,13.7597,15.071,9.9689,5.9541,35.0877,8.9355,25.5493,7.1417,11.0873,11.7967,5.8155,19.34,8.5791,29.065,14.6324,9.075,24.2452,18.0652,19.605,14.14,17.35,34.24,3.64,10.9676,22.7508,38.2066,23.2578,12.6481,20.5848,7.205,13.6957,8.9334,9.876,14.7105,4.08,13.5858,15.4702,6.03,11.81,5.2857,9.1406,30.72,23.4903,19.089,28.7501,19.92,7.0979,3.1377,0.1259,6.4361,4.634,11.6265,,14.0414,8.0993,20.036,6.1675,6.6746,,35.0,13.7728,9.8889,23.1588,15.446,19.416,14.8667
2009-02-09,8.9487,21.42,17.53,19.09,189.9714,66.71,5.2091,50.2948,17.1827,13.0236,8.3941,18.2,26.7565,14.057,52.16,19.69,14.6501,27.145,9.155,23.34,20.7671,13.6063,15.0015,10.0579,6.0549,35.0567,8.9355,25.2655,7.1981,11.3651,11.8,5.9094,18.58,8.4327,28.87,14.7901,9.095,23.8107,19.2394,19.665,14.29,17.295,35.13,3.51,11.1017,22.9641,38.0633,23.2128,12.7776,20.3863,7.1761,13.537,9.0718,9.8119,14.6891,4.32,13.3485,15.2971,5.91,11.89,5.2771,9.0202,30.91,23.6504,18.8054,29.0113,19.23,7.0347,3.0333,0.1067,6.0558,4.7132,11.3224,,13.9767,8.0878,20.6668,6.031,6.6153,,33.53,13.7645,9.8117,23.0272,14.8423,20.1271,14.6122
2009-02-10,8.7487,20.48,17.19,18.47,179.8101,63.31,4.8721,49.156,16.1892,12.429,8.0237,17.2,25.6181,13.084,50.87,19.25,14.0481,26.24,9.0325,22.79,19.7885,12.9603,14.452,9.5439,5.6894,34.1254,8.3713,24.48,6.9983,10.7441,11.68,5.6961,16.84,7.8814,27.425,14.1871,8.6925,23.0063,18.5948,18.865,13.37,16.78,34.55,3.27,10.4837,21.5456,35.95,22.0346,12.1301,19.7153,6.6701,12.5683,8.6774,9.4559,13.862,4.02,12.8843,14.7935,5.7567,11.36,5.1671,8.6312,28.69,22.6593,17.8414,27.7211,18.25,6.8582,2.8524,0.1104,5.9323,4.3526,10.736,,13.3466,7.879,19.3382,5.6295,6.4373,,31.49,12.7332,9.2907,22.2377,14.2731,17.9937,14.1428
2009-02-11,8.6214,20.31,17.26,18.44,179.5743,64.354,4.4099,49.6697,16.0968,12.3007,8.09,17.45,25.8771,13.386,51.04,19.43,14.4234,26.24,8.855,22.95,19.9357,13.0572,14.7552,9.8009,5.702,33.9158,8.235,24.4138,7.07,10.6052,11.4267,5.6961,17.03,7.9159,27.945,13.7615,8.805,23.0942,18.5487,18.895,13.7,17.0,34.85,3.38,10.4837,21.4807,36.0533,21.1041,11.9759,19.2522,6.6363,12.6518,8.7258,9.3918,13.9753,3.88,12.9513,15.1161,5.8033,11.82,5.1671,7.5477,28.56,22.7584,17.9903,27.3965,18.09,6.7994,2.922,0.0533,5.6851,4.3922,10.8591,,13.1123,7.5463,19.1101,5.774,6.111,,31.88,12.9993,9.2618,22.1143,14.3939,17.2304,14.1031
2009-02-12,8.4213,21.22,17.84,20.085,182.0871,63.96,4.5543,50.0122,16.2739,12.6119,7.8002,17.55,25.809,13.2,52.61,19.4,14.6344,26.65,9.5725,22.91,19.8924,13.0814,14.8183,10.2605,5.7902,34.5234,7.9924,24.8207,7.1417,10.785,11.5633,5.7089,16.95,7.8383,28.39,14.076,8.8525,23.3438,18.4259,19.095,14.19,17.295,35.5,3.43,10.4241,21.5549,37.41,20.8511,12.1178,19.7153,6.7616,13.1362,8.6497,9.4986,14.3309,3.94,13.137,15.1555,5.7583,11.93,5.4186,7.7051,28.83,22.4763,18.0045,28.1327,18.4,6.9149,3.1168,0.0718,6.0939,4.4757,10.8519,,13.2415,7.6473,19.204,5.8142,6.1308,,33.29,13.5482,9.2666,22.1966,14.7302,17.4261,14.4292
2009-02-13,8.8214,21.1,17.72,19.955,179.3938,63.26,4.5736,49.5756,16.4665,12.5979,7.8747,17.56,25.3386,12.82,52.42,18.56,14.6109,26.155,9.66,23.17,19.8578,13.0007,14.7046,10.4632,5.7398,33.3082,7.9651,24.6977,7.1622,11.0954,11.2267,5.6278,16.93,7.8986,28.94,13.7297,8.8175,23.2282,18.2648,18.96,14.18,17.185,35.91,3.31,10.3347,21.2953,37.3633,20.1826,12.1486,20.4998,6.8339,12.4764,8.449,9.5698,14.4397,3.73,12.9978,15.0217,5.8817,11.8,5.5057,7.6959,28.61,22.522,17.7422,28.2435,18.97,6.6883,3.0403,0.1017,6.0844,4.4538,10.7143,,13.694,7.5027,19.6603,5.8061,6.2297,,33.29,13.989,9.2425,21.5818,14.3852,16.989,14.6519
2009-02-17,8.5486,20.4,16.69,19.71,171.8605,61.67,4.2559,48.2998,15.4036,12.0097,7.1294,16.57,24.8682,12.235,51.11,18.11,13.9764,25.935,9.5925,22.88,19.0524,12.3466,14.2751,9.7613,5.4163,32.8097,7.4908,23.846,6.9112,10.2539,11.3933,5.2566,16.45,7.1923,28.08,13.0848,8.44,22.521,18.0422,18.49,13.49,16.615,35.54,3.15,9.8359,20.1364,35.7566,19.7309,11.1434,18.8836,6.0725,12.4013,8.3798,9.1284,13.91,3.3,12.7502,14.3371,5.7067,11.43,5.3171,7.2513,27.26,21.0582,17.0192,27.4836,19.02,6.6012,2.9846,0.1551,5.7706,4.2427,10.2727,,12.7406,7.4408,18.5598,5.4769,5.8935,,33.1,13.1157,8.8855,21.0284,13.4883,15.7233,13.7213
2009-02-18,8.7214,20.39,17.43,19.785,177.1017,62.35,3.6396,49.1389,15.419,11.9894,7.1129,16.31,25.1136,12.809,50.86,17.69,13.7727,26.47,9.4075,22.75,19.2169,12.4112,14.1677,9.8503,5.1936,33.0122,7.5917,24.3286,6.696,9.7882,11.3133,5.3291,16.53,7.3474,28.14,13.5664,8.4,22.9231,17.9041,18.43,13.42,16.5,33.87,3.11,9.9476,20.2848,35.6033,19.7219,11.1126,18.7513,5.7303,12.2008,8.3106,9.0429,14.1277,3.2,12.5439,14.3609,5.8717,11.47,5.2857,7.4458,27.74,20.9507,17.4232,27.1669,18.5,6.5946,3.0959,0.1406,5.9703,4.2427,10.3162,,12.8053,7.4064,17.8217,5.4448,6.2692,,32.56,12.7498,8.7553,21.1771,13.5142,15.1753,13.7292
2009-02-19,8.5304,19.54,17.56,19.21,171.8505,61.95,3.4663,48.8735,14.9415,11.5155,6.9059,15.85,24.3161,13.257,50.76,12.04,13.4123,26.74,9.455,22.04,18.9571,12.1447,13.7193,9.7366,5.4583,33.1992,7.1691,24.8207,6.7216,9.3878,11.4567,5.1883,16.19,6.8047,28.17,12.8937,8.3,22.6689,17.7506,19.12,13.0,16.285,32.7,2.83,9.4413,19.7192,35.6666,19.4418,10.4527,17.9857,5.5134,12.1173,8.3037,8.7391,13.569,3.0,12.549,14.1945,5.745,11.57,5.2986,6.8716,32.84,20.4289,16.927,26.787,18.3,6.6493,2.9637,0.1212,5.7611,4.1856,10.1352,,12.0862,7.3719,16.8421,5.3645,5.8242,,33.7,12.5668,8.6299,21.334,12.5397,15.0056,13.1406
2009-02-20,8.5486,18.04,17.71,18.99,173.7614,63.86,3.0041,48.5395,14.8645,11.5867,7.2537,15.26,24.4524,13.627,50.78,11.81,13.6787,26.995,9.485,21.9,18.7926,12.177,14.0098,9.5884,5.3952,33.3082,7.2536,24.4706,6.4962,9.1182,11.7267,5.1969,16.38,6.6669,28.135,12.8141,8.355,23.1126,17.8043,18.375,12.27,16.18,33.08,2.56,9.5157,22.2409,35.3366,19.4418,10.6994,18.515,5.417,11.9587,8.3383,8.8476,13.6851,2.81,12.1261,14.2658,5.66,12.61,5.2571,7.0476,32.71,20.5133,16.9908,26.9691,18.15,6.7324,2.915,0.1241,5.59,4.2119,10.1207,,12.1509,7.4637,16.775,5.3645,5.4485,,33.06,12.7165,8.7215,20.7146,12.5483,16.2779,13.3554
2009-02-23,8.5759,17.09,16.89,18.075,165.541,61.71,3.4182,48.06,14.1251,11.0467,6.9307,14.39,23.348,13.176,49.38,11.78,13.1929,26.375,9.33,21.42,17.9612,11.5956,13.2834,9.193,5.3322,32.0697,6.8066,23.8366,6.5116,8.9384,11.5967,4.9195,16.02,6.7616,27.65,11.8149,8.2075,22.6273,17.2671,18.015,12.09,15.205,32.2,2.65,8.9945,21.388,33.49,18.9991,10.2431,17.5415,5.2291,11.4994,8.193,8.6161,13.2134,2.81,11.8424,13.6397,5.345,12.87,5.0829,6.7235,31.73,19.4159,16.4876,25.9479,17.15,6.4853,2.7898,0.129,5.4854,4.0273,9.766,,11.8681,7.1586,16.1979,5.1316,5.5177,,32.89,12.3755,8.6154,19.9382,11.8928,15.1883,12.8622
2009-02-24,9.1852,18.17,17.68,18.94,173.2598,65.6,3.5241,48.6337,14.464,11.466,7.2371,14.6,24.0638,14.276,49.65,13.2,13.4045,26.395,9.575,22.35,18.2037,12.1043,13.7003,9.3956,5.8322,33.1446,7.2864,24.4706,6.7934,9.445,12.02,5.039,17.12,7.1062,28.7,12.42,8.56,23.2698,17.5511,19.285,12.39,15.925,33.39,2.69,9.4785,22.0833,34.5566,19.9025,10.6871,18.5528,6.1688,12.1758,8.4075,8.7825,13.627,3.22,12.2344,13.608,5.5733,12.95,5.1514,7.3254,33.3,20.4366,16.9483,27.3015,17.39,6.6646,2.755,0.1328,6.1129,4.19,10.3089,,12.3529,7.2274,16.8689,5.4528,5.8242,,33.58,13.0908,8.7119,20.1282,12.3758,16.8324,13.6258
2009-02-25,8.9942,17.64,18.33,18.84,171.3489,63.71,3.1774,48.4282,14.8337,11.5816,7.825,14.3,23.798,14.376,50.55,13.04,13.3496,25.68,9.3,22.41,17.8659,11.9267,13.454,9.3907,5.9037,32.7162,6.9783,23.5622,7.6489,9.2162,12.0933,5.0049,16.75,7.1062,28.73,12.1453,8.4325,22.9,17.6432,18.605,12.13,15.675,33.97,2.67,9.7019,21.9813,33.74,19.225,11.0694,19.3467,6.058,11.8167,8.3106,8.6884,13.8012,3.22,12.2963,13.4415,5.41,13.09,5.1129,7.4088,33.25,19.8226,16.7286,26.9849,17.25,6.6231,2.9985,0.1309,6.0558,4.1416,10.0773,,12.4094,7.1654,16.9897,5.4046,5.6067,,33.06,12.8746,8.2825,19.4261,12.5483,14.1901,14.1906
2009-02-26,9.0488,16.7,18.06,18.49,169.112,62.34,3.1293,43.8645,14.4563,11.3313,8.1479,14.06,23.3003,14.594,47.69,12.68,12.8012,24.37,9.18,21.57,17.3723,11.7006,13.1129,9.1633,5.6053,32.3657,6.8683,22.7768,7.5618,9.0528,12.3533,4.8854,16.13,6.9167,26.395,11.9781,8.185,21.7582,17.3285,18.14,11.69,15.31,32.16,2.49,9.4636,21.2675,32.08,18.6197,10.9214,19.101,5.9857,11.7165,8.1584,8.6812,13.5617,3.29,11.796,13.0136,5.1683,12.6,5.1114,7.6496,32.84,19.508,16.2465,26.7702,15.4,6.3629,2.8524,0.1261,5.7326,3.9657,9.7515,,11.8277,6.9291,17.9291,5.1797,5.3101,,33.0,12.7997,8.4321,19.2444,11.6169,14.5359,14.1428
2009-02-27,9.1215,16.7,18.09,17.1,169.5183,64.79,2.7442,41.8952,14.3562,11.3465,7.6263,12.69,23.2799,14.832,46.04,12.0,13.2791,22.365,9.15,21.97,17.5715,11.7652,12.9992,9.0941,5.4877,32.9811,6.7859,21.8778,7.9461,9.1917,12.94,4.6379,16.31,6.865,25.15,11.9901,8.155,20.7089,17.5664,18.34,11.32,15.05,31.33,2.31,9.4859,21.1284,30.32,18.4119,10.7286,18.4866,5.9134,11.825,8.193,8.7535,13.6198,3.22,11.7496,12.7996,5.5467,12.43,5.1771,7.6681,33.36,19.2394,15.6369,26.5872,14.25,6.4547,2.9916,0.1551,6.1794,4.0229,10.0121,,11.5934,7.1677,19.459,5.0272,5.5375,,30.14,12.7997,8.5623,19.7069,11.7807,13.6682,14.0633
2009-03-02,9.0033,16.04,16.41,16.03,164.0865,61.99,2.3783,40.9962,13.8094,11.1725,7.3282,11.86,22.5164,13.722,44.0,11.05,13.2008,21.075,8.7175,21.36,17.0172,11.5633,12.6897,8.59,5.2902,31.8126,6.2854,21.0167,7.818,8.1132,13.0767,4.4801,15.34,6.3396,22.87,11.3571,8.005,20.4639,17.2748,17.535,10.09,13.925,30.19,2.28,9.1658,20.5722,28.4433,17.0929,10.1253,17.4092,5.7447,11.0735,7.8124,8.3195,12.9595,3.01,11.4091,12.5143,5.5067,11.62,4.9071,7.0198,32.23,17.5971,14.68,26.0782,13.54,6.3694,2.5602,0.1367,5.9037,3.8558,9.7732,,11.1248,6.8098,18.0901,4.8184,5.4089,,27.23,11.8516,8.0655,19.1948,10.9528,11.5152,13.2917
2009-03-03,8.976,15.98,16.72,16.23,163.2439,61.7,2.2146,40.8506,14.0481,11.2271,7.3282,11.79,22.5368,14.459,44.61,10.6,12.8482,21.16,8.7175,21.41,16.7141,11.6199,13.0055,8.8865,5.2524,31.6958,6.2772,21.31,8.0229,7.4351,12.72,4.4459,14.92,6.1415,23.465,11.6039,7.825,20.8106,17.0676,17.505,10.17,14.36,30.8,2.22,9.1434,21.1655,29.1233,17.1651,9.9885,17.7778,5.605,11.3323,7.418,8.0663,12.8869,3.09,11.3163,12.5856,5.655,11.45,5.1943,7.2976,32.44,17.835,14.836,26.6031,13.81,6.3301,2.6159,0.129,6.6072,3.7723,9.4547,,11.4722,6.7777,17.8754,4.8906,5.1024,,27.96,11.5355,7.9786,18.8067,11.7721,11.2738,13.8167
2009-03-04,9.1579,16.32,17.13,16.97,159.9538,64.81,2.282,41.6041,14.7259,11.5828,7.7008,12.51,23.1776,15.732,46.2,11.0,12.762,21.22,8.805,21.82,16.8527,12.3143,13.8645,9.3215,5.3532,31.7893,6.4669,22.1617,7.9153,7.8354,13.0067,4.6123,15.93,5.9606,23.715,11.3094,7.9825,20.9724,17.2057,17.705,10.63,14.895,32.31,2.42,9.5008,21.6847,30.5633,18.0144,10.4301,18.6662,5.8411,11.5161,7.5564,8.305,13.3803,3.2,11.3215,12.7758,5.8617,12.01,5.3871,7.8348,32.49,18.4029,15.2471,27.6291,13.96,6.634,2.6159,0.1357,6.4171,3.8822,9.766,,11.9974,6.8626,19.365,5.1557,4.8651,,28.03,11.7767,8.326,18.8149,12.9019,11.2216,14.7315
2009-03-05,9.1306,16.92,16.23,16.02,153.2932,64.77,1.8968,40.4139,14.6169,11.2868,7.4855,12.05,22.3596,16.151,43.64,10.17,12.0648,19.975,9.0725,21.24,16.1079,11.7491,13.454,9.1089,5.0423,30.8156,6.17,21.2533,7.7924,7.4106,13.3667,4.463,15.29,5.7194,22.31,10.7321,7.6125,20.2374,16.8834,17.12,9.62,14.54,32.0,2.15,9.1658,21.147,30.0666,17.3278,10.1315,18.2598,5.3929,10.873,7.2312,8.1965,13.1917,3.15,10.8315,12.1021,5.7017,12.15,5.4143,7.6496,32.51,17.152,14.921,27.5416,12.78,6.6296,2.3793,0.1261,6.5787,3.7635,9.4981,,12.0378,6.7066,19.0027,4.8906,4.5684,,27.96,11.2278,7.9015,18.0385,12.5052,10.6279,14.4531
2009-03-06,9.3944,17.16,16.36,16.14,154.7627,61.69,2.0798,39.7118,14.3834,10.8371,7.204,12.02,22.6868,15.702,44.23,10.22,12.5427,20.58,9.18,21.04,15.9867,11.4503,13.7445,9.0397,4.8868,30.3638,5.9363,21.2438,7.7463,7.574,13.1933,4.4502,15.31,5.573,23.095,10.5013,7.675,20.3438,16.9371,17.12,9.7,14.615,31.98,2.14,9.2402,21.5363,31.9633,16.8309,9.721,18.2315,5.0074,10.5473,7.4872,8.3123,13.2352,2.91,11.1513,12.1101,5.8917,11.97,5.4543,7.77,32.14,16.1697,14.843,26.7463,12.67,6.4394,2.1637,0.1406,6.5977,3.6756,9.3606,,11.8843,6.7869,19.2711,4.8184,4.3509,,27.77,11.5771,8.0365,18.245,12.5483,10.0473,14.1747
2009-03-09,9.2579,16.78,16.06,15.825,145.8954,60.49,1.9354,39.6176,14.0487,10.5588,7.1046,11.78,22.6323,15.508,43.83,10.14,12.2372,19.98,9.5925,20.1,15.7182,10.9981,13.3466,8.9261,4.7145,29.9431,5.7465,20.7044,7.4235,7.5495,13.3333,4.3819,15.7,5.5041,22.735,10.4137,7.41,20.2051,16.3616,17.215,9.39,14.295,32.37,2.05,9.3445,21.3324,32.29,16.7947,9.6651,18.1086,4.5158,10.8229,7.328,8.0446,13.0175,2.58,10.9501,12.007,5.97,12.0,5.5,7.6866,31.78,16.0315,14.4815,26.2452,12.4,6.4088,2.1845,0.145,6.6072,3.636,9.1361,,11.8681,6.7341,19.5395,4.5855,4.2421,,26.96,11.1779,7.4673,17.7577,12.9881,10.1451,13.769
2009-03-10,9.5126,18.52,17.08,16.615,154.5621,65.71,2.3012,41.39,14.9204,11.2598,7.6346,12.54,23.5935,16.659,45.66,10.79,12.9187,21.155,9.6625,20.89,16.6189,11.8177,14.3635,9.445,5.1305,31.2674,6.1232,21.6507,7.859,7.958,13.7533,4.7361,16.73,6.0726,23.755,11.2059,7.8325,20.5749,17.152,17.765,10.28,15.025,34.0,2.25,10.3645,22.6488,33.7066,17.5446,10.3492,19.2427,4.9543,12.0338,7.7363,8.522,13.7286,2.88,11.2441,13.0611,6.0517,12.33,5.5,8.3812,33.75,16.9985,15.3747,28.1222,12.6,6.8417,2.5115,0.1445,7.1872,4.0141,9.7225,,12.6518,7.248,20.4252,5.0319,4.4597,,28.44,12.0844,7.9786,18.6662,13.8074,12.7222,14.4928
2009-03-11,9.4762,18.63,17.71,15.835,159.4472,68.54,2.4938,40.4739,15.1228,11.7747,7.9492,12.31,23.5798,16.818,46.09,10.25,13.0362,21.115,10.37,20.72,16.9999,12.1286,14.8625,9.7119,5.1978,30.8156,6.1865,21.4898,7.9153,8.1786,13.63,4.9622,17.51,6.0984,22.375,11.3969,7.9675,20.3576,16.9295,17.63,9.95,14.83,33.85,2.08,10.3943,22.8992,32.5166,18.6197,10.6229,19.8476,5.1278,12.2676,7.5425,8.5872,14.2728,3.2,10.9965,13.5604,5.9233,12.36,5.3557,8.6127,34.02,17.4896,15.2187,28.1142,12.05,6.962,2.5881,0.1551,7.3203,4.0537,9.7225,,12.6922,7.5027,21.0023,5.1617,4.6179,,27.15,12.1427,7.6651,18.6993,14.2904,12.409,14.7394
2009-03-12,9.0852,19.43,18.49,17.355,162.2659,69.58,2.696,43.0425,15.5275,12.2409,8.3963,12.74,24.1717,16.94,48.88,11.0,13.4828,23.58,10.8425,21.48,17.8399,12.5242,15.311,10.2803,5.4289,31.8282,6.4147,22.0671,8.4789,8.775,13.76,5.1798,18.0,6.107,23.535,11.9184,8.215,20.5379,17.7122,18.61,10.58,15.685,36.35,2.38,10.8113,23.5018,34.4133,19.1437,11.0645,21.0385,5.3881,13.0777,7.9162,8.8259,14.9622,3.5,11.4814,13.4812,6.0783,12.96,5.7086,9.1221,35.28,17.9961,15.8142,29.2595,13.33,7.2287,2.6994,0.1856,7.3298,4.4274,9.9614,,12.878,7.6106,21.3646,5.3159,5.3892,,29.26,12.6916,7.9304,19.3518,14.8251,13.3876,15.2008
